date,Open,High,Low,Close,Volume
2002-07-01,1.5214891640866874,1.5998173374613003,1.5214891640866874,1.587,87810.0
2002-07-02,1.5217110124333926,1.6223276554174069,1.5217110124333926,1.6036000000000001,588615.0
2002-07-03,1.5856164870452647,1.623571020102934,1.561832595785862,1.6188,162075.0
2002-07-04,1.6140380458919321,1.6614615840118432,1.6140380458919321,1.6354000000000002,266625.0
2002-07-05,1.6662177328843994,1.780147150517521,1.6614469385210127,1.713,408600.0
2002-07-08,1.709196196384116,1.7707195690323632,1.709196196384116,1.7447999999999997,165600.0
2002-07-09,1.7374221417698605,1.75451153988563,1.708939811576912,1.7308000000000001,74835.0
2002-07-10,1.7091454727547724,1.751655152679557,1.6909168662878633,1.7419,93675.0
2002-07-11,2.2291908093278465,2.2291908093278465,2.057686328303612,2.2099,61380.0
2002-07-12,2.2352181165203513,2.2352181165203513,2.1740396648044698,2.1869,63405.0
2002-07-15,2.2168746438255926,2.2168746438255926,2.1176650712348812,2.1342,42795.0
2002-07-16,2.1733675626698883,2.1733675626698883,2.112741079518488,2.129,107070.0
2002-07-17,2.1066110947734256,2.111204063627857,2.0227434834915115,2.0616,114600.0
2002-07-18,2.143427233154177,2.143427233154177,1.9720118464886949,2.0681,88500.0
2002-07-19,2.033137158941299,2.082190393607845,1.9045331729241386,2.0234,104325.0
2002-07-22,2.020947496288298,2.0699095424483738,1.9903577000944797,2.0418,86790.0
2002-07-23,2.0515302654628758,2.0815687912680234,2.0209405740466244,2.0451,52935.0
2002-07-24,1.910703079604881,2.1066420059893622,1.910703079604881,2.0552,34530.0
2002-07-25,2.008687426811814,2.167879602723685,2.008687426811814,2.118,188115.0
2002-07-26,2.1127895222608006,2.152565081527711,2.0515186261152376,2.0901,420480.0
2002-07-29,2.100572060080047,2.1679057426811172,2.02708372981967,2.0427,235215.0
2002-07-30,2.053961338289963,2.0821619702602234,1.9596224163568772,1.9768000000000001,70515.0
2002-07-31,1.849421403476753,2.0944125564630194,1.849421403476753,2.0133,247245.0
2002-08-01,2.0561163893625847,2.0561163893625847,1.966092975987464,1.9931,36225.0
2002-08-02,1.8984702578056543,2.0202765945671723,1.8984702578056543,1.9918,18165.0
2002-08-05,1.9566357814416133,2.031961665985375,1.9566357814416133,2.0225,95790.0
2002-08-06,2.019362795982366,2.048482479661864,2.019362795982366,2.0212,72615.0
2002-08-07,1.9658419089560957,2.063215386689435,1.9658419089560957,2.0442,64575.0
2002-08-08,2.044820883534137,2.0698988755020085,2.0280103614457836,2.0586,130245.0
2002-08-09,1.9995572346406103,2.0699234239057693,1.9995572346406103,2.0589,62790.0
2002-08-12,2.0270329721710203,2.081780407319157,2.0270329721710203,2.0432,31755.0
2002-08-13,2.0285121741851833,2.0760030401931417,2.0285121741851833,2.0546,64410.0
2002-08-14,1.9719383915362894,2.3210028107768865,1.9719383915362894,2.0491,71940.0
2002-08-16,2.0399,2.0741631917863734,2.0294281397757463,2.0399,44520.0
2002-08-19,2.01820267281106,2.0699208387096775,1.9630856221198159,1.9934,203220.0
2002-08-20,2.0142165572831785,2.106627824516584,2.0025503237457607,2.0855,137910.0
2002-08-21,2.109778420581655,2.112809843400447,2.0393208053691274,2.0531,95760.0
2002-08-22,2.0518768398172385,2.0821906401100123,1.9915248192343522,2.0708,73305.0
2002-08-23,2.054614082877109,2.0778544531980243,2.051490871055326,2.0638,118755.0
2002-08-26,2.0456923247658363,2.0943774137701427,2.0456923247658363,2.0693,83790.0
2002-08-27,2.0944656319290464,2.106683348115299,2.069938337028825,2.0715,57975.0
2002-08-28,2.121042672929499,2.121042672929499,2.0698767669606064,2.073,96015.0
2002-08-29,2.069914975738862,2.100596713718571,2.0528287384208204,2.0825,147930.0
2002-08-30,2.0822302120530796,2.093804792135079,2.076075475025349,2.0837,30945.0
2002-09-02,2.088274437051073,2.112801304366985,2.0641150134402677,2.0846,48225.0
2002-09-03,2.1121488412691485,2.112791864880199,2.051520900798673,2.1048,133830.0
2002-09-04,2.094431413888523,2.1066489304695395,2.082489480388282,2.0914,12720.0
2002-09-05,2.155704722353042,2.290373112985401,2.13117780536884,2.1456,324420.0
2002-09-06,2.1458511945392487,2.1795638395904433,2.1311535836177473,2.1532,104160.0
2002-09-09,2.2903050857816387,2.2903050857816387,2.0882166412013796,2.1042,44100.0
2002-09-11,2.1250199736031674,2.133930488341399,2.082212758468984,2.088,318075.0
2002-09-12,2.140395064969156,2.140395064969156,2.0825217220107626,2.0997,75300.0
2002-09-13,2.027123986589454,2.1189862237122825,2.027123986589454,2.1098,22545.0
2002-09-16,2.0821527590730216,2.118253082641014,2.0821527590730216,2.1008,72045.0
2002-09-17,2.1006,2.109418716928325,2.089576603839594,2.1006,31845.0
2002-09-18,2.1006137762877173,2.112831453825053,2.0960206644315758,2.1098,57960.0
2002-09-19,2.1127872127872127,2.1250046344959386,2.0766861095426314,2.1149,287775.0
2002-09-20,2.204691542070417,2.204691542070417,2.08894523611172,2.0951,25680.0
2002-09-23,2.086793020690872,2.1112278907663122,2.0797197688269287,2.0822,18975.0
2002-09-24,2.0852518604551125,2.143400073127715,2.0767087581193273,2.1355,503745.0
2002-09-25,2.1097218369136344,2.1127531784305127,2.0897884699693114,2.0953,10275.0
2002-09-26,2.265929627845885,2.265929627845885,2.0824836690017516,2.0981,7785.0
2002-09-27,2.1366897544379992,2.1366897544379992,2.0974650543027873,2.1061,15315.0
2002-09-30,2.204696484220691,2.204696484220691,2.0825195540534613,2.0929,27465.0
2002-10-01,2.0824569828460557,2.105421881201217,2.0821814040657936,2.0831,12840.0
2002-10-03,2.082204602601471,2.1183058250315394,2.082204602601471,2.1116,46560.0
2002-10-04,2.112808073807771,2.1373350197080607,2.0858927361718718,2.1208,42345.0
2002-10-07,1.9903789485099554,2.118986071227172,1.9903789485099554,2.1177,82650.0
2002-10-08,2.045477292938099,2.1428503530950307,2.045477292938099,2.1073,769245.0
2002-10-09,2.100611728855176,2.1128293944841494,2.0846277151751655,2.0951,85935.0
2002-10-10,2.1065927665920956,2.11274729131026,2.0913442426635083,2.0941,76920.0
2002-10-11,2.092840823170732,2.1173673780487805,2.0888908536585364,2.1091,28455.0
2002-10-14,2.140315418502203,2.140315418502203,2.0790454449339206,2.0852,80130.0
2002-10-16,2.1127965840559937,2.1127965840559937,2.082206963947705,2.0868,1001205.0
2002-10-17,2.137276194624733,2.137276194624733,2.0955723483033495,2.1088,486090.0
2002-10-18,2.134841975308642,2.134841975308642,2.07696975308642,2.0834,80985.0
2002-10-21,2.6022021938325994,2.626955603524229,2.5593421233480176,2.6014,319500.0
2002-10-22,2.6509767916134432,2.6509767916134432,2.536379601814738,2.6017,449505.0
2002-10-23,2.5592868220469662,2.6429423712384894,2.5592868220469662,2.601,105795.0
2002-10-24,2.5746310824537386,2.6330751048889285,2.5746310824537386,2.5948,121560.0
2002-10-25,2.6200937328615654,2.6200937328615654,2.559355873507297,2.5911,396735.0
2002-10-28,2.559305723799667,2.5738596049138285,2.5211447599334025,2.5467,348720.0
2002-10-29,2.5222760447321955,2.551727427898764,2.5222760447321955,2.5311,37365.0
2002-10-30,2.52118562157684,2.52118562157684,2.4676677267915497,2.4899,182820.0
2002-10-31,2.5059619947938074,2.521203817874595,2.494501977439832,2.5094,33030.0
2002-11-01,2.521111987747714,2.521111987747714,2.444676456119181,2.4692,67995.0
2002-11-04,2.4982780509611087,2.5670379973178363,2.4982780509611087,2.5636,11865.0
2002-11-05,2.533387468224591,2.574642251259867,2.5322415020291666,2.5696,26295.0
2002-11-07,2.6044910199350952,2.6044910199350952,2.460096305053315,2.4719,234735.0
2002-11-08,2.498241565514377,2.498241565514377,2.476811695204689,2.483,131475.0
2002-11-11,2.4982718808193667,2.513513631284916,2.4303143016759776,2.4616,161295.0
2002-11-12,2.4638251981056873,2.4676068832934774,2.4409058939372623,2.444,20775.0
2002-11-13,2.4664703684937814,2.490535730078305,2.444353155228005,2.4879,33360.0
2002-11-14,2.4829522874045975,2.5669511809601224,2.4829522874045975,2.5375,60870.0
2002-11-15,2.5371570972158835,2.5551486809675947,2.4905164947512555,2.5108,13110.0
2002-11-18,2.4982113067655236,2.5173489805375344,2.4676139481000927,2.473,27525.0
2002-11-20,2.469553750641834,2.4898373243710035,2.4523642813798254,2.455,46080.0
2002-11-21,2.467683580649607,2.5212018192676986,2.467683580649607,2.4945,45675.0
2002-11-22,2.521197800699777,2.532657790702958,2.5208540009996816,2.522,19215.0
2002-11-25,2.5215080325114654,2.536405821186941,2.5211642373881853,2.5238,34650.0
2002-11-26,2.5363817104072397,2.5512793574660635,2.5211402714932127,2.5326,27495.0
2002-11-27,2.544035390199637,2.551713334845735,2.5219183257713254,2.5257,24015.0
2002-11-28,2.521516050446854,2.530683949553146,2.5177342920655086,2.5261,21945.0
2002-11-29,2.498565605154165,2.5283609111826966,2.4676243258168435,2.4902,194625.0
2002-12-02,2.5135095575788076,2.523135910692227,2.4833699043784603,2.5048,171555.0
2002-12-03,2.5211656723267555,2.5211656723267555,2.4841503763194126,2.4971,925215.0
2002-12-04,2.4982380061167664,2.5211576208517825,2.486778198749258,2.5105,6705.0
2002-12-05,2.5670035871588794,2.903120619352495,2.5085584162012444,2.5238,23775.0
2002-12-06,2.5402999636858827,2.544081706763504,2.5139423604176123,2.5246,61455.0
2002-12-09,2.5211700680272107,2.549819727891156,2.513491959183673,2.5269,35655.0
2002-12-10,2.4765059999999997,2.53266,2.4765059999999997,2.5212,2556705.0
2002-12-11,2.530667840748989,2.5593173430895786,2.5070606508203426,2.5215,1027050.0
2002-12-12,2.51393079636413,2.5593115045448376,2.4982309048975715,2.5341,281640.0
2002-12-13,2.521148402749697,2.6128265264860495,2.5062507076425398,2.5506,179070.0
2002-12-16,2.536385252534436,2.5440632813565482,2.502006019002591,2.5208,49470.0
2002-12-17,2.509680371533943,2.532599826981742,2.5058986613850567,2.5169,23265.0
2002-12-18,2.5899173180318984,2.5899173180318984,2.5211584511814937,2.5364,33705.0
2002-12-19,2.5211584511814937,2.5471722224732303,2.5211584511814937,2.5364,662415.0
2002-12-20,2.410826975811962,2.54788782398761,2.410826975811962,2.5158,25080.0
2002-12-23,2.5211715867158673,2.5249533440959415,2.483010216789668,2.4845,36885.0
2002-12-24,2.518905751615753,2.518905751615753,2.4601160040916907,2.4647,147645.0
2002-12-26,2.4753262964662692,2.5211656723267555,2.444728513079394,2.4971,83250.0
2002-12-27,2.483659912482726,2.505891722708429,2.4715126347305385,2.4879,9375.0
2002-12-30,2.513503803070115,2.518087770248467,2.4837080164108234,2.486,26310.0
2002-12-31,2.4905298344325044,2.505885790711617,2.481362099340497,2.4848,82995.0
2003-01-01,2.482954038843014,2.492465516446003,2.482954038843014,2.4841,12885.0
2003-01-02,2.4830145484566346,2.5059343301380546,2.4830145484566346,2.4986,15960.0
2003-01-03,2.5062379120879124,2.5363769413919415,2.50199782051282,2.5028,21945.0
2003-01-06,2.5134540308982363,2.519183876407055,2.490534648862963,2.5146,25155.0
2003-01-07,2.513502116665911,2.5318379730770975,2.505938575896297,2.5284,33825.0
2003-01-08,2.52884598540146,2.5314817518248174,2.514635766423358,2.5277,114570.0
2003-01-09,2.5288,2.5363633661122944,2.5035887796256855,2.5288,51555.0
2003-01-10,2.5284138127544096,2.5364357937584803,2.5135158480325646,2.5338,30540.0
2003-01-13,2.826840667485109,2.826840667485109,2.4982821806938573,2.5204,59040.0
2003-01-14,2.551302219443576,2.5746802750859636,2.536862832135042,2.5662,45600.0
2003-01-15,2.551755306523029,2.5930106130460584,2.4813920892865293,2.5105,50295.0
2003-01-16,2.3683683360834857,2.574642251259867,2.3683683360834857,2.5696,150120.0
2003-01-17,2.559325541552675,2.570785379198995,2.5517620487061037,2.5552,89235.0
2003-01-20,2.567816086956522,2.567816086956522,2.5368744016136264,2.5567,29775.0
2003-01-21,2.3759254000986236,2.58219876720312,2.3683620433047925,2.5563,31245.0
2003-01-22,2.5742555838584265,2.5742555838584265,2.5517940206461995,2.5644,207600.0
2003-01-23,2.581535425101215,2.581535425101215,2.529164417453891,2.5475,61650.0
2003-01-24,2.536362399103139,2.5592816816143493,2.536362399103139,2.5555,60285.0
2003-01-27,2.5292058197945426,2.5578556365117437,2.498264017739965,2.5323,23250.0
2003-01-28,2.524951809618245,2.5670095100734662,2.524951809618245,2.5426,60855.0
2003-01-29,2.5441119199272064,2.5513316969972704,2.4933442811646955,2.5189,33105.0
2003-01-30,2.5222540417802004,2.5302757493188013,2.490510999091735,2.5234,17520.0
2003-01-31,2.4990239944776804,2.5288193005062127,2.4829803681546254,2.4902,26985.0
2003-02-03,2.4524239477705234,2.539519377691346,2.4524239477705234,2.475,54750.0
2003-02-04,2.467628787809454,2.5134678030476363,2.467628787809454,2.5043,18540.0
2003-02-05,2.4807461999999996,2.5334621999999998,2.4807461999999996,2.5212,108795.0
2003-02-06,2.506302,2.5212,2.5020618,2.5212,49860.0
2003-02-07,2.491354137159044,2.5123255174304377,2.491354137159044,2.5082,24570.0
2003-02-10,2.483008027850786,2.5150956379397793,2.4600883063586476,2.4853,20490.0
2003-02-11,2.522622878857669,2.522622878857669,2.482972330723169,2.4879,22020.0
2003-02-12,2.5054554254488677,2.5054554254488677,2.4829942232630757,2.4956,4545.0
2003-02-14,2.4830299810334457,2.48681176851552,2.4524318823148445,2.4773,46095.0
2003-02-17,2.4687817294281724,2.5047654579265455,2.4486125058112505,2.465,21525.0
2003-02-18,2.48299770093458,2.505458934579439,2.4451803177570093,2.4524,66765.0
2003-02-19,2.48109,2.48109,2.4481998000000003,2.4639,47265.0
2003-02-20,2.4601144239226027,2.483034388742304,2.452436235708003,2.4757,149370.0
2003-02-21,2.475334286900752,2.4905759285747244,2.470406538088866,2.4837,34065.0
2003-02-24,2.496323687150838,2.497928081936685,2.456213817504655,2.4616,13755.0
2003-02-25,2.4600483902348635,2.475289757724557,2.4600483902348635,2.4738,22545.0
2003-02-26,2.482973219306467,2.482973219306467,2.444697820993439,2.4455,16515.0
2003-02-27,2.4466344582924897,2.47528357372917,2.4454884936750223,2.455,10200.0
2003-02-28,2.4607204231005335,2.480660131274496,2.406860291826038,2.4268,45405.0
2003-03-03,2.469593302573372,2.469593302573372,2.3988861532607144,2.4092,122715.0
2003-03-04,2.482973925982816,2.482973925982816,2.3759402966447465,2.3874,58515.0
2003-03-05,2.4408920232994755,2.4408920232994755,2.368352837818322,2.3805,212100.0
2003-03-06,2.395062111801242,2.407323913043478,2.3916242236024843,2.3985,16500.0
2003-03-07,2.3989141498383546,2.458162160895844,2.3913505739586753,2.4459,49020.0
