date,Open,High,Low,Close,Volume
2004-09-10,0.007380726698262244,0.007380726698262244,0.006965560821484993,0.007300000000000001,5000.0
2004-09-13,0.007496050552922591,0.007496050552922591,0.007219273301737757,0.007300000000000001,233800.0
2004-09-14,0.006521719457013575,0.007191790562378798,0.006450581771170007,0.0070999999999999995,1446940.0
2004-09-15,0.007466487171365221,0.007487298067785872,0.0071335128286347796,0.0073,2817680.0
2004-09-16,0.007490676065363665,0.007490676065363665,0.007054661967318167,0.0072,552220.0
2004-09-17,0.007857471264367817,0.007857471264367817,0.006937931034482758,0.007,513280.0
2004-09-20,0.007029973649538866,0.007195981554677207,0.006946969696969697,0.007,398620.0
2004-09-21,0.007064285714285714,0.007064285714285714,0.006867605633802816,0.0069,172020.0
2004-09-22,0.00686242774566474,0.006936416184971098,0.006779190751445087,0.0068,224140.0
2004-09-23,0.006694615384615385,0.0067869230769230775,0.0065792307692307695,0.0066,146920.0
2004-09-24,0.006626124197002142,0.006717487508922199,0.006326909350463955,0.0064,577360.0
2004-09-27,0.006713415967918338,0.006713415967918338,0.006249471381698871,0.0063,590600.0
2004-09-28,0.006488585149612118,0.006488585149612118,0.006179386775027706,0.0062,474740.0
2004-09-29,0.006194065069717555,0.006452627815516625,0.006184912406149446,0.006400000000000001,419580.0
2004-09-30,0.006565517241379311,0.006565517241379311,0.0063057471264367825,0.0064,702660.0
2004-10-01,0.006403015988372094,0.006506031976744186,0.006249636627906977,0.0063,256080.0
2004-10-04,0.006406437291897891,0.00644772475027747,0.006126600073991861,0.0062,1332640.0
2004-10-05,0.006358068139273681,0.006358068139273681,0.0060908648446274805,0.0061,540980.0
2004-10-06,0.006519896065330363,0.006519896065330363,0.006158574610244988,0.006199999999999999,1588340.0
2004-10-07,0.006350937155457552,0.006413450937155458,0.006246747519294377,0.0063,1763620.0
2004-10-08,0.0064378398510242085,0.006532513966480447,0.006167672253258845,0.0062,818440.0
2004-10-11,0.006220681986656783,0.006335581912527799,0.0061494440326167535,0.0062,3550680.0
2004-10-12,0.00620920564216778,0.006312769116555307,0.006167780252412769,0.006199999999999999,2340600.0
2004-10-14,0.006304260089686098,0.006304260089686098,0.006188415545590432,0.0062,1143720.0
2004-10-15,0.006137746374116771,0.00625303086649312,0.006137746374116771,0.0062,761780.0
2004-10-18,0.006179386775027706,0.006232065016623569,0.0061381603250831186,0.0062,431940.0
2004-10-19,0.0063483226535996995,0.0063483226535996995,0.006070109310214852,0.0061,334400.0
2004-10-20,0.0061733283245679945,0.006223741547708491,0.006090833959429001,0.0061,272080.0
2004-10-21,0.006232065016623569,0.006232065016623569,0.006055707425193942,0.0062,942000.0
2004-10-25,0.006217316806416333,0.0063114837768866216,0.006196646008020416,0.0063,823980.0
2004-10-26,0.0063626288659793815,0.006425257731958763,0.006049484536082474,0.0063,655040.0
2004-10-27,0.006193400286944047,0.0065032998565279785,0.006193400286944047,0.0064,394120.0
2004-10-28,0.006530299667036626,0.006539474657787643,0.006138068812430633,0.0062,576740.0
2004-10-29,0.006167994100294985,0.0062297197640118,0.006167994100294985,0.006200000000000001,93040.0
2004-11-01,0.006271823617339311,0.006313527653213751,0.006146711509715993,0.0062,371360.0
2004-11-02,0.006179248791372257,0.006241502417255484,0.006179248791372257,0.0062,119940.0
2004-11-03,0.006563312586445367,0.006771818810511756,0.00626213692946058,0.0067,2175580.0
2004-11-04,0.006724789915966387,0.006858823529411764,0.006546848739495799,0.0066,578800.0
2004-11-05,0.00667186512118019,0.006808640674394099,0.00643308746048472,0.0066,1608660.0
2004-11-08,0.00653740779768177,0.00667186512118019,0.00653740779768177,0.0066,304420.0
2004-11-09,0.0066158232359230205,0.006699215965787597,0.0064583036350677105,0.006499999999999999,483200.0
2004-11-10,0.0064375667022411945,0.006654927072216293,0.0064375667022411945,0.0065,330820.0
2004-11-11,0.0066246891651865,0.0066246891651865,0.006469982238010656,0.006499999999999999,174020.0
2004-11-12,0.006571000704721635,0.006571000704721635,0.006447322057787174,0.0065,111720.0
2004-11-16,0.006379443254817988,0.0064502498215560315,0.006379443254817988,0.0064,60600.0
2004-11-17,0.006496153846153847,0.006703846153846154,0.006496153846153847,0.0066,527420.0
2004-11-18,0.006595803744351195,0.007317721110393803,0.006533925112976114,0.0071,3029000.0
2004-11-19,0.0072506519558676015,0.007324473420260782,0.006846940822467402,0.0069,1291780.0
2004-11-22,0.006990828693088766,0.0070412708811005585,0.006598755322633476,0.007000000000000001,685320.0
2004-11-23,0.007061906321650836,0.007206354405502785,0.006961021945627253,0.007000000000000001,647440.0
2004-11-24,0.007062355658198614,0.0071247113163972284,0.006916859122401847,0.007,546280.0
2004-11-25,0.00679187314172448,0.008112322431450282,0.00679187314172448,0.007000000000000001,490320.0
2004-11-29,0.0070298850574712635,0.007059770114942529,0.006926436781609195,0.007,358020.0
2004-11-30,0.006903553299492385,0.007170490693739423,0.006747072758037224,0.006799999999999999,360280.0
2004-12-01,0.006817310252996005,0.006973501997336885,0.006651930758988016,0.006900000000000001,651700.0
